FILE_NAME,FIELD_NAME,GOLD,EXTRACTED,RESULT,REASON
invoice159.html,date,03/16/78,"March 16, 1978","FP,FN",FAIL_MODEL
invoice159.html,invoice_number,9577058119,9577058119,TP,EXTRACT_MODEL
invoice160.html,date,02/16/97,"February 16, 1997","FP,FN",FAIL_MODEL
invoice160.html,invoice_number,5103866173,5103866173,TP,EXTRACT_MODEL
invoice164.html,date,09/12/90,"September 12, 1990","FP,FN",FAIL_MODEL
invoice164.html,invoice_number,9982242803,9982242803,TP,EXTRACT_MODEL
invoice165.html,date,04/03/07,"April 03, 2007","FP,FN",FAIL_MODEL
invoice165.html,invoice_number,2545094351,2545094351,TP,EXTRACT_MODEL
invoice17.html,date,08/21/77,"August 21, 1977","FP,FN",FAIL_MODEL
invoice17.html,invoice_number,0946851758,0946851758,TP,EXTRACT_MODEL
invoice173.html,date,01/28/17,"January 28, 2017","FP,FN",FAIL_MODEL
invoice173.html,invoice_number,5734501383,5734501383,TP,EXTRACT_MODEL
invoice174.html,date,07/22/89,"July 22, 1989","FP,FN",FAIL_MODEL
invoice174.html,invoice_number,0238885240,0238885240,TP,EXTRACT_MODEL
invoice176.html,date,11/14/96,"November 14, 1996","FP,FN",FAIL_MODEL
invoice176.html,invoice_number,7188263014,7188263014,TP,EXTRACT_MODEL
invoice179.html,date,01/15/10,"January 15, 2010","FP,FN",FAIL_MODEL
invoice179.html,invoice_number,9937850024,9937850024,TP,EXTRACT_MODEL
invoice18.html,date,11/27/00,"November 27, 2000","FP,FN",FAIL_MODEL
invoice18.html,invoice_number,5156144165,5156144165,TP,EXTRACT_MODEL
invoice180.html,date,09/27/06,"September 27, 2006","FP,FN",FAIL_MODEL
invoice180.html,invoice_number,6541102378,6541102378,TP,EXTRACT_MODEL
invoice183.html,date,11/09/71,"November 09, 1971","FP,FN",FAIL_MODEL
invoice183.html,invoice_number,1476606211,1476606211,TP,EXTRACT_MODEL
invoice187.html,date,11/19/95,"November 19, 1995","FP,FN",FAIL_MODEL
invoice187.html,invoice_number,9238623747,9238623747,TP,EXTRACT_MODEL
invoice192.html,date,04/16/04,"April 16, 2004","FP,FN",FAIL_MODEL
invoice192.html,invoice_number,4985860019,4985860019,TP,EXTRACT_MODEL
invoice20.html,date,09/29/90,"September 29, 1990","FP,FN",FAIL_MODEL
invoice20.html,invoice_number,0055279390,0055279390,TP,EXTRACT_MODEL
